,loss,rotation
0,588.1156499755859,0.0
1,602.4327720916748,15.0
2,609.4647405975342,30.0
3,612.7444664398193,45.0
4,607.6801984436036,60.0
5,600.7895117614746,75.0
6,587.694900289917,90.0
7,602.1878022125244,105.0
8,609.4312414520264,120.0
9,611.4960548156738,135.0
10,607.7630606781006,150.0
11,600.57665027771,165.0
