,loss,rotation
0,57.609124279785156,0.0
1,60.059817578125,15.0
2,62.66910570678711,30.0
3,64.77887235717773,45.0
4,66.00277004699707,60.0
5,67.8478580657959,75.0
6,68.21064934387206,90.0
7,69.60315736999512,105.0
8,68.51897917785645,120.0
9,66.7537867553711,135.0
10,64.94168974609374,150.0
11,63.96063910827637,165.0
