,loss,rotation
0,58.26986733703613,0.0
1,60.015454501342774,15.0
2,61.2382475769043,30.0
3,60.445885888671874,45.0
4,60.87725144348145,60.0
5,59.43130036010742,75.0
6,57.90825148010254,90.0
7,59.97310819091797,105.0
8,61.24115650634766,120.0
9,60.907840731811525,135.0
10,59.97350855712891,150.0
11,59.75749703369141,165.0
